product_id;sku;ean;name;3 (cm);5  x 16 x 16 (cm);5 (cm);"5 (cm)
Jajko";"5 (cm)
Karty";"5 (cm)
helikopter";"5 (cm)
Łyżka do krojenia";5 x 16 (cm);5 x 19 x 15 (cm);"5 x 2 (cm)
Koszyczek";5 x 27 x 14 (cm);5 x 27 x 18 (cm);5 x 31 x 41 (cm);5 x 45 x 4 (cm);5 x 5 (cm);5 x 8 x 12 (cm);"5 x 8 x 5 (cm)
Książeczka";5 x 9 x 34 (cm);8 (cm);9 kg;Ciche koła;Dopuszczalne obciążenie;Długość;Efekty;GPSR;Ilości kartonowe;Interaktywna;Licencja;Materiał;Materiał wykonania;Osoba odpowiedzialna;Pasujące do;Pompowane koła;Produkt wprowadzony do obrotu na terenie UE przed 13.12.2024;Płeć;Szerokość;Typ;Waga;Wiek;Wymiary opakowania;Wymiary produktu;Wysokość;Wzrost;kolory;Średnica;świetlne
212543201;30104;0716053830104;WOOPIE Zestaw Sprzątający Odkurzacz Funkcja Ssania + 6 Akc.;;;;;;;;;;;;;;;;;;;;;;;;dzwiękowe;;;;;tworzywo sztuczne;;;;;Tak;dziewczynka;;;;od 3 lat;28 x 46 x 13,5 (cm);;;;różowy;;
212543211;40703;5904326940703;WOOPIE ROYAL Ubranko dla Lalki Zestaw Pajacyk Body Jednorożec Czapeczka 43-46 cm;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;Producent z siedzibą w UE;;;Tak;dziewczynka;;;;od 3 lat;;dla lalki o wysokości 43-46 (cm);;;;;
212543216;42691;5904326942691;WOOPIE ROYAL Lalka Interaktywna Mała Zosia ma Urodziny 35 cm + Akc.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;Tak;;tworzywo sztuczne;;Producent z siedzibą w UE;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;33 x 18 x 38 (cm);wys. 35 (cm);;;;;
212543219;28842;5904326941359;WOOPIE Modne Ubranko dla Lalki LOVE Okulary Buciki 43-46 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;dziewczynka;;;;od 3 lat;36 x 30 x 6 cm;;;;;;
212543220;28866;5904326941571;WOOPIE ROYAL Kolorowe Ubranko dla Lalki Piesek Kurteczka Czapeczka 43-46 cm;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;dziewczynka;;;;od 3 lat;36 x 30 x 6 (cm);;;;;;
212543221;28880;0716053828880;WOOPIE ROYAL Ubranko dla Lalki Różowa Sukienka Króliczek 43-46 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;dziewczynka;;;;od 3 lat;36 x 30 x 6 cm;;;;;;
212543222;30289;0716053830289;WOOPIE ROYAL Lalka Bobas w Ubranku Króliczek 46 cm;;;;;;;;;;;;;;;;;;;;;;;;inne;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;dziewczynka;;;;od 3 lat;;wys. lalki 46 cm;;;brązowy;;
212543223;44035;6971608440359;VIGA PolarB Zestaw Mebelków do Domku dla Lalek Sypialnia;;;;;;;;;;;;;;;;;;;;;;;;;Ningbo Viga International Co., Ltd. | 20F.588 CANGHAI ROAD, 315040 NINGBO, CHINA | sales@vigatoys.com;Tak;;;drewno;Drewno;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;17 x 12 x 4;;;;niebieski;;
212543224;43148;5904326943148;WOOPIE Domek dla Lalek Kucyków PONY FANTASY VILLA 120 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;Plastik;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;37 x 8 x 31;57 x 39 x 22 (cm);;;wielokolorowy;;
212543234;220373;3032162203736;SMOBY Baby Nurse Kołyska z Baldachimem dla Lalki Łóżeczko;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;36 x 10 x 52 (cm);27 x 69 x 47 (cm);;;;;
212543243;44549;6971608445491;VIGA Wielofunkcyjne Drewniane Centrum Medyczne;;;;;;;;;;;;;;;;;;;;;;;;;Ningbo Viga International Co., Ltd. | 20F.588 CANGHAI ROAD, 315040 NINGBO, CHINA | sales@vigatoys.com;;;;drewno;Drewno;IBTK GP Kozicka SPÓŁKA KOMANDYTOWA | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;104 x 40;90 x 94 x 110 (cm);;;wielokolorowy;;
212543245;30418;0716053830418;WOOPIE Piła Motorowa Łańcuchowa Dla Dzieci Gumowy Obrotowy Łańcuch;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec;;;;od 3 lat;40 x 20 x 10 (cm);37 x 15 x 10 (cm);;;czerwony;;
212543247;360197;3032163601975;SMOBY Black&Decker Elektroniczna Wiertarko-wkrętarka;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;16,5 x 6 x 19 (cm);17 x 5 x 22 (cm);;;;;
212543250;44633;5904326944633;WOOPIE Zestaw Małego Majsterkowicza Warsztat w Plecaku 18 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;plecak 23,5 x 13,5 x 26 (cm);;;;;
212543252;44848;5904326944848;WOOPIE Warsztat 3w1 Plecak Projektor UFO 52 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;23 x 22 x 25 (cm);38,5 x 28,5 x 46 (cm);;;;;
212543253;45470;5904326945470;WOOPIE Zestaw Figurki Farma 17 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;8 x 8 x 18 (cm);wysokość figurki od 3 do 9 (cm);;;;;
212543254;45487;5904326945487;WOOPIE Zestaw Farma Zagroda Traktory + Figurki 42 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;43 x 13 x 21;;;;;;
212543257;271900;4006485271900;Rolly Toys Metalowa Taczka Ogrodowa Budowlana Zielona;;;;;;;;;;;;;;;;;;;;;;do 50 kg;;;Franz Schneider GmbH & Co. KG | Siemensstraße 13 - 19, 96465 Neustadt bei Coburg, Germany | info@rollytoys.de;;;;tworzywo sztuczne;;Producent z siedzibą w UE;;;Tak;chłopiec/dziewczynka;;;2;od 2;49;80 dł. x 38 szer. x 41 wys. (cm);;;zielony;;
212543258;271849;4006485271849;Taczka dla dzieci ogrodowa Rolly Toys Dwukołowa Metalowa;;;;;;;;;;;;;;;;;;;;;;;;;Franz Schneider GmbH & Co. KG | Siemensstraße 13 - 19, 96465 Neustadt bei Coburg, Germany | info@rollytoys.de;;;;;Metal;Producent z siedzibą w UE.;;;Tak;chłopiec/dziewczynka;;;2;od 2;49;80;;;szary;;
212543260;28835;5904326941366;WOOPIE Strój Fartuch Lekarza Doktora Ubranko dla Dzieci do ok. 120 cm;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;62 x 41 cm;;;biały;;
212543264;40765;5904326940765;WOOPIE BABY Kaczuszka Zabawka Wodna do Kąpieli Kołowrotek Przelewowa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;15,5 x 12 x 24 (cm);"kaczka: 11 x 14 x 22,5 (cm)
nabierak: 15 x 8,5 x 4,5 (cm)";;;;;
212543267;42844;5904326942844;WOOPIE BABY Zabawka Wodna do Kąpieli Statek;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;34 x 9;;;;;;
212543271;44862;5904326944862;WOOPIE BABY Zabawka do Kąpieli Kranik Fontanna Przelewowa Wodospad Delfinek;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;;24 x 21 (cm);;;;;
212543272;45661;5904326945661;WOOPIE BABY Zabawka do Kąpieli Krab do Robienia Piany z Melodią;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;24;24;;;;;
212543273;45678;5904326945678;WOOPIE BABY Zabawka do Kąpieli Żaba do Robienia Piany z Melodią;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;24;20 x 20;;;;;
212543274;45913;5904326945913;WOOPIE BABY Zabawka do Kąpieli Kubeczki Przelewowe Krokodylek;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 12 miesięcy;20 x 15,5 x 9,5 (cm);największy kubeczek: 12 x 9,5 x 5,5 (cm);;;;;
212543276;46347;5904326946347;WOOPIE Zabawka do Kąpieli Konewka na Wodę Krokodylek;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;16 x 5;;;zielony;;
212543278;46439;5904326946439;WOOPIE Pompka na Wodę Zabawka Krokodylek;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;19 x 11 x 15 (cm);20 x 10 x 13,5 (cm);;;zielony;;
212543280;46699;5904326946699;WOOPIE BABY Zabawka Wodna do Kąpieli Małpka + Kubeczek;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;15;;;;;;
212543283;ME09531;6955920009531;MASTERKIDZ Drewniana Tablica STEM Wolnostojąca;;;;;;;;;;;;;;;;;;;;;;;;;Carpenters Manufactory Limited | Huang Jin Ji Industrial zone, Shang Jie Village, Qi Shi Town, Dong Guan City, Guang Dong Province, China | mkt8@masterkidz.com;;;;drewno;;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;3 paczki - Cz. Tablicy;86 x 68 x 125 (cm);;;;;
212543288;140604;3032161406046;SMOBY Little Green Sorter w Koszyku Bioplastik;;;;;;;;;;;;;;;;;;;;;;;;;SMOBY TOYS SAS | 95 Route du Haut Jura - 39170 Lavans-Lès-St.-Claude - France | www.smoby.com;Tak;;;tworzywo sztuczne;;Producent z siedzibą w UE;;;Tak;chłopiec/dziewczynka;;;;od 12 miesięcy;;19;;;;;
212543291;340207;3032163402077;SMOBY Elektroniczny Wózek Medyczny Lekarski 16 akcesoriów;;;;;;;;;;;;;;;;;;;;;;;;;;;;;plastik;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;39 x 19,8 x 59,4 (cm);31 x 32,1 x 55,2 (cm);;;;;
212543292;44886;5904326944886;WOOPIE Pchacz Krówka do Pchania z Dźwiękiem i Bańkami Mydlanymi Różowa;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;krówka;;;;;
212543293;44893;5904326944893;WOOPIE Pchacz Krówka do Pchania z Dźwiękiem i Bańkami Mydlanymi Niebieska;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;krówka;;;;;
212543295;47733;5904326947733;WOOPIE BABY Zabawka Zębatka do Kąpieli Wody;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 12 miesięcy;23;;;;wielokolorowy;;
212543296;47351;5904326947351;WOOPIE BABY Chodzik Jeździk Nocnik 3w1 Osiołek;;;;;;;;;;;;;;;;;;;;;Tak;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 18 miesiąca;52;32 x 52;;;wielokolorowy;;
212543298;47580;5904326947580;WOOPIE BABY Pchacz Chodzik Stolik Edukacyjny Hulajnoga Jeździk 4w1;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 12 miesięcy;50 x 39 x 17;Chodzik po złożeniu;;;wielokolorowy;;
212543301;ME07216;6955920007216;MASTERKIDZ Ramka Na Piasek + Akcesoria;;;;;;;;;;;;;;;;;;;;;;;;;Carpenters Manufactory Limited | Huang Jin Ji Industrial zone, Shang Jie Village, Qi Shi Town, Dong Guan City, Guang Dong Province, China | mkt8@masterkidz.com;;;;drewno;Drewno;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;54 x 54 x 15 cm;;;brązowy;;
212543302;ME04062;6955920004062;MASTERKIDZ Panel Skrzynia LED Sensoryczna;;;;;;;;;;;;;;;;;;;;;;;;świetlne;Carpenters Manufactory Limited | Huang Jin Ji Industrial zone, Shang Jie Village, Qi Shi Town, Dong Guan City, Guang Dong Province, China | mkt8@masterkidz.com;;Tak;;drewno;Szkło;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 3 do 12 lat;;63;;;brązowy;;
212543303;44930;5904326944930;WOOPIE ART&FUN Zestaw Kreatywny Zrób Torebkę Dekorowanie Woreczka Imię Dziecka DIY;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;Producent z siedzibą w UE;;;Tak;chłopiec/dziewczynka;;;;od 4 lat;17 x 17 x 1;torebka;;;;;
212543304;44312;5904326944312;WOOPIE BABY Elastyczna Kostka Sensoryczna Sorter dla Dzieci Zwierzątka + Grzechotka 7 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE TOYS Kozicka Spółka Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;Producent z siedzibą w UE;;;Tak;chłopiec/dziewczynka;;;;od urodzenia;15;kostka;;;;;
212543307;45272;5904326945272;WOOPIE Waga Równoważnia Szalkowa Nauka Liczenia Pingwin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;;;;;Tak;chłopiec/dziewczynka;;;;od 5 lat;27 x 27 x 7,5 (cm);waga: 34,5 x 8 x 9,5 (cm) / pingwinek: 3 x 1,5 (cm);;;;;
212543308;45050;5904326945050;WOOPIE BABY Tor Kulkowy Kulodrom 3w1 Wbijak z Młoteczkiem Zjeżdżalnia dla Samochodzików;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tworzywo sztuczne;Plastik;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;37 x 12 x 28 (cm);;;;;;
212543312;46873;5904326946873;WOOPIE Gra Edukacyjna Montessori Sorter Kolorów Pojazdy 44 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;9 x 9 x 17 (cm);;;;wielokolorowy;;
212543313;46903;5904326946903;WOOPIE Gra Edukacyjna Montessori Sorter Kolorów Dinozaury 56 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;9 x 9 x 17 (cm);;;;wielokolorowy;;
212543315;46927;5904326946927;WOOPIE Gra Edukacyjna Montessori Sorter Kolorów Zwierzęta 44 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;9 x 9 x 17 (cm);;;;wielokolorowy;;
212543316;46910;5904326946910;WOOPIE Zestaw Edukacyjny Nauka Liczenia Montessori Sorter Kolorów Morska Kraina 111 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;21 x 15 x 6 (cm);wymiary 1 karty;;;wielokolorowy;;
212543317;46866;5904326946866;WOOPIE Zestaw Edukacyjny Nauka Liczenia Montessori Sorter Dinozaury 95 el.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;21 x 15 x 6 (cm);wymiary 1 karty: 21 x 15 (cm);;;wielokolorowy;;
212543319;46897;5904326946897;WOOPIE Zestaw Edukacyjny Nauka Liczenia Montessori Sorter Kolorów Zwierzęta 83 el.;;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;Tak;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;21 x 15 x 6 (cm);wymiary 1 karty;;;wielokolorowy;;
212543320;0000000508;0716053833815;WOOPIE ART&FUN Zestaw Kreatywny Magiczna Torebka + Naklejki do Dekoracji ponad 109 szt. (ZESTAW 5 SZT.);;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 4 lat;17 x 17 x 1;torebka;;;;;
212543321;0000000509;0716053833822;WOOPIE ART&FUN Zestaw Kreatywny Magiczna Torebka + Naklejki do Dekoracji ponad 109 szt. (ZESTAW 10 SZT.);;;;;;;;;;;;;;;;;;;;;;;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;;;;;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 4 lat;17 x 17 x 1;torebka;;;;;
212543325;CW40531;6927049045318;CLASSIC WORLD Deszczownica Tuba z Kuleczkami Czerwona;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;Classic Toys (Ningbo) Co., Ltd. | No.8 Xinrui Road, Wuxiang Town Industry Park, Yinzhou District, Ningbo, Zhejiang, China | andy@classicntoys.com;Tak;;;drewno;;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 2 lat;;6;;;czerwony;;
212543326;CW40517;6927049045172;CLASSIC WORLD EDU Instrument Muzyczny Jajko dla Dzieci;;;;;;;;;;;;;;;;;;;;;;;;dźwiękowe;Classic Toys (Ningbo) Co., Ltd. | No.8 Xinrui Road, Wuxiang Town Industry Park, Yinzhou District, Ningbo, Zhejiang, China | andy@classicntoys.com;Tak;;;drewno;;IBTK Kozicka Sp. Komandytowa | ul. Południowa 29A, 05-540 Jeziórko, Polska | ibtk@ibtk.pl;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;wys 8 x średnica 5 (cm);;;;;
212543328;CW40505;6927049045059;CLASSIC WORLD EDU Instrument Perkusyjny Tone Block with Handle (Pudełko akustyczne);;;;;;;;;;;;;;;;;;;;;;;;;;;;;drewno;Drewno;;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;;19 x 3,5 (cm);;;;;
212543337;1335;4004943013352;BIG Bujak na Biegunach Dinozaur Wieloosobowy;;;;;;;;;;;;;;;;;;;;;;;;;BIG-SPIELWARENFABRIK GmbH & Co. KG  Werkstr. 1, 90765 Fürth, Germany | big.de;;;;;;Producent z siedzibą w UE.;;;Tak;chłopiec/dziewczynka;;;7 kg;od 12 miesięcy;120 x 34 x 49 (cm);120x34x47 cm;;;;;
212543343;30784;5904326943940;WOOPIE Bujak Wieloosobowy Dino Huśtawka Równoważna Niebieska;;;;;;;;;;;;;;;;;;;;;;do 50 kg;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;40 x 140 x 57 (cm);40 x 140 x 57 (cm);;;niebieski;;
212543346;30791;5904326943957;WOOPIE Bujak Wieloosobowy Dino Huśtawka Równoważna Żółta;;;;;;;;;;;;;;;;;;;;;;do 50 kg;;;WOOPIE Kozicka Sp.Komandytowa | ul.Południowa 29A 05-540 Jeziórko, Polska | woopie@woopie.toys;;;;tworzywo sztuczne;;WOOPIE Kozicka Sp. Komandytowa  | ul. Południowa 29A  05-540 Jeziórko, Polska  | woopie@woopie.toys ;;;Tak;chłopiec/dziewczynka;;;;od 3 lat;40 x 140 x 57 (cm);40 x 140 x 57 (cm);;;żółty;;
