product_id;sku;ean;name;Apple Pencil;Bohater;Częstotliwość próbkowania;DPI;Długość;Długość [mm];Funkcjonalność;GPSR;GPSR Source;Grubość [mm];Inne;Instrukcja;Kabel w zestawie;Kolor bazowy;Kolor dodatkowy;Kompatybilność;Kąt świecenia;Liczba przycisków;Liczba ładowanych urządzeń;MagSafe;Materiał dodatkowy;Materiał główny;Mikrofon;Moc;Mocowanie/trzonek;Możliwość ściemniania;Napięcie;Ochrona ekranu w zestawie;Oznaczenie;Podświetlenie;Pojemność;Pojemność (mAh);Pojemność (ml);Pojemność pamięci;Prędkość odczytu (maks.);Prędkość zapisu (maks.);Rodzaj;Rodzaj etui;Rodzaj szkla;Rodzaj szkła;Sensor;Skuteczność świetlna [lm/w];Strumień [lm];Szerokość [mm];Temp. światła;Typ słuchawek;WWW;WWW1;Waga;Wbudowana pamięć;Wiek dziecka;Wymiary;Wysokość [mm];Wzór;Zużycie energii;Zwierzak;Złącze;Żywotność
212547561;99MO113302;4713057255540;Etui iPhone XS różowe;;;;;;161;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;różowy;;Apple iPhone Xs Max;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;;;;;
212547563;GIP-012-CLR;191058080165;Etui iPhone XS przezroczyste;;;;;;161;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;przezroczysty;;Apple iPhone Xs Max;;;;;TPU;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;Gładki;;;;
212547565;GIP-015-CGY;191058080288;Etui iPhone XS pancerne przezroczyste Szare;;;;;;161;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;przezroczysty;szary;Apple iPhone Xs Max;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Pancerne;;;;;;81;;;"<a href=""http://www.youtube.com/watch?v=vjlXZ1oXECo&t=7s"" target=""_blank"">www.youtube.com/watch?v=vjlXZ1oXECo&t=7s</a>";"<a href=""http://www.youtube.com/watch?v=9u7VGdednCA&feature=youtu.be"" target=""_blank"">www.youtube.com/watch?v=9u7VGdednCA&feature=youtu.be</a>";;;;;9;;;;;
212547566;DTC10D;4894222051690;Kabel elite link USB C 100W 5A 100cm czarny;;;;;1 m;;;;;;;;;czarny;;;;;;;;Nylon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;USB-C;
212547568;BAT-R14/G-B2;4891199000102;Bateria C R14 2 szt. 1.5 Green Cell;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5 V;;C (R14);;;;;;;;bateria cynkowo-chlorkowa;;;;;;;;;;;;;;;26 x 50 mm;;;;;;
212547570;K157-1528-1MSV;815387022930;Kabel USB C na lightning 1,2m srebrne;;;;;;;;;;;;;;srebrny;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2 m;;;;;USB-C, Lightning;
212547571;IPCX65TROPICAL1BLK;8033830276767;Etui iPhone XS;;;;;;161;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;;;Apple iPhone Xs Max;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;"<a href=""http://www.youtube.com/watch?v=6b2wKABk8LM&feature=youtu.be"" target=""_blank"">www.youtube.com/watch?v=6b2wKABk8LM&feature=youtu.be</a>";;;;;;9;Inny;;;;
212547573;IPCXCTROPICAL1BLK;8033830276408;Etui iPhone Xs;;;;;;147;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;;;Apple iPhone Xs/X;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;74;;;"<a href=""http://www.youtube.com/watch?v=6b2wKABk8LM&feature=youtu.be"" target=""_blank"">www.youtube.com/watch?v=6b2wKABk8LM&feature=youtu.be</a>";;;;;;9;Inny;;;;
212547575;90798;8412497907984;Smoczek silikonowe 6m niebieski Myszka Miki;;Mickey Mouse;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010, Madrid, Spain, info@storline.com +34911213450;;;;;;biały;;;;;;;;Silikon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547576;44241;8412497442416;Butelka termiczna 530ml;;Mickey Mouse;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010, Madrid, Spain, info@storline.com +34911213450;;;;;;;;;;;;;;Tworzywo sztuczne;;;;;;;;;530 ml;;530;;;;;;;;;;;;;;;;;;;;;;;;;
212547578;44078;8412497440788;Zestaw do mikrofali miseczka łyżka Myszka Miki;;Mickey Mouse;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010, Madrid, Spain, info@storline.com +34911213450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547579;90795;8412497907953;Smoczek w anatomicznym kształcie 0 świecący ciemnośći silikonowe niebieski;;Mickey Mouse;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010, Madrid, Spain, info@storline.com +34911213450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547581;30613;8412497306138;Pokrowiec na smoczek Cars;;Cars;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010, Madrid, Spain, info@storline.com +34911213450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547583;93613;8412497936137;Uchwyty meblowe 2 SZT Cars;;Cars;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010, Madrid, Spain, info@storline.com +34911213450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547584;K160-1526-EUBK;815387022831;Ładowarka sieciowa USB C 18w czarna GoPower;;;;;;;;;;;;;;czarny;;"Apple iPad Pro 12.9"" (2018)";;;1;;;;;18 W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547586;NEB-IPH8-DBBR;888488290768;Etui iPhone X skórzane z kieszeniami na karty;;;;;;;ochrona całego urządzenia;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;brązowy;;Apple iPhone X;;;;;Polikarbon;Skóra naturalna;;;;;;Tak;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;Inny;;;;
212547588;GLST-IPHX-PKFL;888488285818;Etui iPhone X;;;;;;;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;złoty;biały;Apple iPhone X;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;Inny;;;;
212547589;RET-IPH8-NGRSL;888488290607;Etui iPhone Xs;;;;;;147;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;zielony;srebrny;Apple iPhone Xs/X;;;;;;Polikarbon;;;;;;Tak;;;;;;;;;;Plecki;;;;;;74;;;"<a href=""http://www.youtube.com/watch?v=89iNY0DcNKc&feature=youtu.be"" target=""_blank"">www.youtube.com/watch?v=89iNY0DcNKc&feature=youtu.be</a>";;;;;;9;Inny;;;;
212547592;CO-IPX-CRM-WH;819617021885;Etui iPhone Xs białe;;;;;;147;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;biały;;Apple iPhone Xs/X;;;;;Mikrofibra;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;74;;;;;;;;;9;Gładki;;;;
212547593;IPCX61HIPPIEC5GRN;8033830266553;Etui iPhone Xr Zielone;;;;;;;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;przezroczysty;zielony;Apple iPhone XR;;;;;TPU;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;;;;"<a href=""http://www.youtube.com/watch?v=dkZ4JSpc1Ic"" target=""_blank"">www.youtube.com/watch?v=dkZ4JSpc1Ic</a>";;;;;;;Inny;;;;
212547594;474627;6950941474627;Etui iPhone XS przezroczyste;;;;;;161;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;przezroczysty;;Apple iPhone Xs Max;;;;;TPU;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;Gładki;;;;
212547595;BMTB10CAPRBK;3700740405086;Pokrowiec na laptopa 10 cali czerwone;;;;;;;ochrona całego urządzenia;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;;;;;;Skóra eco;Nylon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26 x 20 x 4cm;;;;;;
212547596;LAUT_IP18-L_VT_GY;4895206907507;Etui iPhone XS szare;;;;;;161;ochrona tyłu i boków;;;;;;;szary;biały;Apple iPhone Xs Max;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;Inny;;;;
212547597;LAUT_IP18-M_PI_W;4895206907019;Etui iPhone Xr;;;;;;;ochrona tyłu i boków;;;;;;;brązowy;;Apple iPhone XR;;;;;TPU;Drewno;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;Inny;;;;
212547599;LAUT_IP18-L_SH_W;4895206907989;Etui iPhone XS białe;;;;;;161;ochrona tyłu i boków;;;;;;;biały;;Apple iPhone Xs Max;;;;;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;Inny;;;;
212547602;93616;8412497936168;Uchwyty meblowe 2 SZT Kaczor Donald;;Donald Duck;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010, Madrid, Spain, info@storline.com +34911213450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547604;CRG-7DNANO-XR5;5907731981026;Szkło hartowane xiaomi Redmi 5 Mi 5;;;;;;151;ochrona ekranu;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;;;Xiaomi Redmi 5;;;;;;;;;;;;;;;;;;;;;;;;Hybrydowe;;;;72;;;"<a href=""http://www.youtube.com/watch?v=DhrEHPPUxOw&feature=youtu.be"" target=""_blank"">www.youtube.com/watch?v=DhrEHPPUxOw&feature=youtu.be</a>";;;;;;2;;;;;
212547605;CRG-CRSLIM-IP87;5907731980715;Etui iPhone SE przezroczyste;;;;;;142;ochrona tyłu i boków;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;przezroczysty;;Apple iPhone SE 2022;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;70;;;;;;;;;9;;;;;
212547607;CRG-CRSLIM-N31-TRS;5907731980654;Etui Nokia 3.1 przezroczyste;;;;;;;ochrona tyłu i boków;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;przezroczysty;;Nokia 3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547609;CRG-SMS-XRMI5-BLK;5907731981958;Etui xiaomi Redmi 5 czarne Mi 5;;;;;;161;ochrona tyłu i boków;CRONG Sp. z o.o. PL-63-460 Chotów 24 B, +48625940000, my@crong.com;;;;;;czarny;;Xiaomi Redmi 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;;;;;;;;;10;;;;;
212547612;IPCX6519ICONLGREY;8033830281624;Etui iPhone 11 Pro Max;;;;;;162;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;;;Apple iPhone 11 Pro Max;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;10;;;;;
212547614;GUTB104GG;3700740381915;Pokrowiec na laptopa 10 cali szary;;;;;;;ochrona całego urządzenia;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;szary;;Apple iPad mini 6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547626;LAUT_IP18-L_FL_BK;4895206908658;Etui iPhone XS czarne;;;;;;161;ochrona tyłu i boków;;;;;;;czarny;złoty;Apple iPhone Xs Max;;;;;TPU;Skóra eco;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;Inny;;;;
212547628;LAUT_IP18-L_QH;4895206907408;Etui iPhone XS czarne;;;;;;161;ochrona tyłu i boków;;;;;;;przezroczysty;czerwony;Apple iPhone Xs Max;;;;;TPU;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;Inny;;;;
212547630;LAUT_IP18-M_PI_BR;4895206907026;Etui iPhone Xr;;;;;;;ochrona tyłu i boków;;;;;;;brązowy;;Apple iPhone XR;;;;;TPU;Drewno;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;Inny;;;;
212547631;LAUT_IP18-L_SH_MT;4895206908009;Etui iPhone XS;;;;;;161;ochrona tyłu i boków;;;;;;;miętowy;;Apple iPhone Xs Max;;;;;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;Inny;;;;
212547633;E20291;5706662204620;Etui iPhone Xr szare;;;;;;;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;szary;;Apple iPhone XR;;;;;Tkanina;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212547635;E20305;5706662204767;Etui iPhone XS ciemnoszare;;;;;;161;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;szary;;Apple iPhone Xs Max;;;;;Tkanina;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;;;;;
212547637;E20311;5706662204828;Etui iPhone XS szare;;;;;;161;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;szary;;Apple iPhone Xs Max;;;;;Tkanina;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;;;;;
212547639;E20309;5706662204804;Etui iPhone XS szare;;;;;;161;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;szary;;Apple iPhone Xs Max;;;;;drewno;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;;;;;
212547640;90942;8412497909421;Kubek termiczny;;Cars;;;;;;Stor SL, Paseo del General Martínez Campos, 53, 28010, Madrid, Spain, info@storline.com +34911213450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547642;GUHCN65PEOML;3700740461594;Etui iPhone 11 Pro Max;;;;;;162;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;kolorowy;;Apple iPhone 11 Pro Max;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;10;Inny;;;;
212547643;GUHCN65HYMAWH;3700740461389;Etui iPhone 11 Pro Max białe;;;;;;162;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;biały;;Apple iPhone 11 Pro Max;;;;;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;10;Inny;;;;
212547644;CRG-PWRC-USB30-ALU;5907731982467;Ładowarka samochodowa USB QuickCharge 3.0 aluminiowe 30W 2.4A Crong;;;;;;;;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;czarny;srebrny;;;;2;;Tworzywo sztuczne;Aluminium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547645;BSM1314-B;8020252092099;Pokrowiec na laptopa MacBook Pro 13 cali Granatowy;;;;;;;ochrona całego urządzenia;Tucano Srl Piazza Castello, 19 - 20121 Milano  -  Italy , tucanosrlmi@legalmail.it, +39.02.252010.1;;;;;;granatowy;;"Apple MacBook Pro 13"" Retina M1";;;;;;Neopren;;;;;;;;;;;;;;;;;;;;;;;;;"<a href=""http://www.youtube.com/watch?v=_W_1nBegRHw&feature=youtu.be"" target=""_blank"">www.youtube.com/watch?v=_W_1nBegRHw&feature=youtu.be</a>";;;;;Zewnętrzne: 37 x 27 x 3,5;;Gładki;;;;
212547646;GUHCN65BLD;3700740461532;Etui iPhone 11 Pro Max srebrne;;;;;;162;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;srebrny;;Apple iPhone 11 Pro Max;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;10;;;;;
212547648;GUFLBKN65BLD;3700740461563;Etui iPhone 11 Pro Max srebrne;;;;;;162;ochrona całego urządzenia;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;srebrny;;Apple iPhone 11 Pro Max;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;10;;;;;
212547649;GUHCN58HYMAWH;3700740461365;Etui iPhone 11 Pro białe;;;;;;148;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;biały;;Apple iPhone 11 Pro;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;10;;;;;
212547651;GUACCSILGLLP;3700740463802;Etui silikonowe do AirPods różowe;;;;;;42;ochrona całego urządzenia;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;różowy;;Apple AirPods;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;;20;;;;;
212547653;CRG-CARB-IP11PM-BLK;5907731982603;Etui iPhone 11 Pro Max czarne;;;;;;162;ochrona tyłu i boków;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;czarny;;Apple iPhone 11 Pro Max;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;10;;;;;
212547654;CRG-NTC-IPH11P-BLUE;5907731982801;Etui iPhone 11 Pro niebieskie z kieszeniami na karty;;;;;;148;ochrona tyłu i boków;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;niebieski;;Apple iPhone 11 Pro;;;;;Mikrofibra;Skóra eco;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;10;;;;;
212547656;CRG-NTC-IPH11P-GRN;5907731982825;Etui iPhone 11 Pro zielone z kieszeniami na karty;;;;;;148;ochrona tyłu i boków;CRONG Sp. z o.o. PL-63-460 Chotów 24 B, +48625940000, my@crong.com;;;;;;zielony;;Apple iPhone 11 Pro;;;;;Mikrofibra;Skóra eco;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;10;;;;;
212547657;E20308;5706662204798;Etui iPhone XS jasnoszare szary;;;;;;161;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;szary;;Apple iPhone Xs Max;;;;;drewno;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;;;;;
212547660;E20287;5706662204583;Etui iPhone Xr szare;;;;;;;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;szary;;Apple iPhone XR;;;;;drewno;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212547662;E20252;5706662204156;Etui iPhone Xs czerwone;;;;;;147;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;czerwony;czarny;Apple iPhone Xs/X;;;;;Tkanina;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;74;;;;;;;;;9;;;;;
212547663;E20253;5706662204163;Etui  iPhone Xs niebieskie;;;;;;147;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;niebieski;czarny;Apple iPhone Xs/X;;;;;Tkanina;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;74;;;;;;;;;9;;;;;
212547665;CO-A18L-VLT-RD;819617023056;Etui iPhone XS czerwone;;;;;;161;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;czerwony;;Apple iPhone Xs Max;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;Inny;;;;
212547667;INPH220553-RGD;650450153957;Etui iPhone XS przezroczyste;;;;;;161;ochrona tyłu i boków;Onward Brands LLC C/O Vanneste, Stationsstraat 82, B8552 Moen, Belgium, contact@onwardbrands.com;;;;;;złoty;różowy;Apple iPhone Xs Max;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;;;;;
212547668;INPH220553-CLR;650450153964;Etui iPhone XS przezroczyste;;;;;;161;ochrona tyłu i boków;Onward Brands LLC C/O Vanneste, Stationsstraat 82, B8552 Moen, Belgium, contact@onwardbrands.com;;;;;;przezroczysty;;Apple iPhone Xs Max;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;;;;;
212547670;HWMATE20ICONGREY;8033830270598;Etui Huawei Mate 20 szare;;;;;;;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;szary;;Huawei Mate 20;;;;;Mikrofibra;Silikon;;;;;;;;;;;;;;;;;;;;;;;;;"<a href=""http://www.youtube.com/watch?v=AW3BUhT60Jg"" target=""_blank"">www.youtube.com/watch?v=AW3BUhT60Jg</a>";;;;;;;Gładki;;;;
212547672;CRG-ESS-IP11P-GRY;5907731982900;Etui iPhone 11 Pro szare;;;;;;148;ochrona tyłu i boków;CRONG Sp. z o.o., Chotów 24B, 63-460 Chotów PL, my@crong.com, +48 625940000;;;;;;szary;;Apple iPhone 11 Pro;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;10;;;;;
212547674;GUHCN65PCUGLPBL;3700740469224;Etui iPhone 11 Pro Max różowe;;;;;;162;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;różowy;niebieski;Apple iPhone 11 Pro Max;;;;;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;10;Inny;;;;
212547676;L_IP19S_SH_MT;4895206910927;Etui iPhone 11 Pro morskie;;;;;;148;ochrona tyłu i boków;;;;;;;miętowy;;iPhone 11 Pro;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;10;;;;;
212547677;L_IP19L_HXE_W;4895206911160;Etui iPhone 11 Pro Max białe;;;;;;162;ochrona tyłu i boków;;;;;;;biały;;iPhone 11 Pro Max;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;10;;;;;
212547679;ASV1913;8435497224813;Planner Pusheen;;Pusheen;;;;;;Grupo Erik Editores, Calle Santo Domingo 31 ES18600 Motril (Granada), info@grupoerik.com, 0034 958 61 06 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547681;MARE0046;8435497222956;Piórnik Pusheen kolekcja Rose;;Pusheen;;;;;;Grupo Erik Editores, Calle Santo Domingo 31 ES18600 Motril (Granada), info@grupoerik.com, 0034 958 61 06 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547682;MARE0048;8435497222970;Kosmetyczka Pusheen kolekcja Rose;;Pusheen;;;;;;Grupo Erik Editores, Calle Santo Domingo 31 ES18600 Motril (Granada), info@grupoerik.com, 0034 958 61 06 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547684;MGGE002;8435497228804;Mata gamingowa Pusheen;;Pusheen;;;;;;Grupo Erik Editores, Calle Santo Domingo 31 ES18600 Motril (Granada), info@grupoerik.com, 0034 958 61 06 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547686;32W-GD;6902048139831;Ładowarka samochodowa Celerity 2x USB C 32W złota;;;;;;;;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;złoty;;;;;3;;;;;32W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212547688;IP65-86613;6902048186613;Etui iPhone 11 Pro Max miętowe;;;;;;162;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;zielony;;Apple iPhone 11 Pro Max;;;;;;Polikarbon;;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;10;Gładki;;;;
212547690;IP65-86583;6902048186583;Etui iPhone 11 Pro Max złote;;;;;;162;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;złoty;;Apple iPhone 11 Pro Max;;;;;;Polikarbon;;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;10;Gładki;;;;
212547692;IP58-86514;6902048186514;Etui iPhone 11 Pro miętowe;;;;;;148;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;zielony;;Apple iPhone 11 Pro;;;;;;Polikarbon;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;10;Gładki;;;;
212547693;E20292;5706662204637;Etui materiałowe iPhone Xr czerwone;;;;;;;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;czerwony;czarny;Apple iPhone XR;;;;;Tkanina;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212547695;E20312;5706662204835;Etui iPhone XS czerwone;;;;;;161;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;czerwony;czarny;Apple iPhone Xs Max;;;;;Tkanina;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;;;;;
212547697;E20314;5706662204859;Etui iPhone XS ciemnobrązowe;;;;;;161;ochrona tyłu i boków;FORCETOP Sp. z o.o., Chotów 24B, 63-460 Chotów PL, office@forcetop.com, +48 625940000;;;;;;brązowy;czarny;Apple iPhone Xs Max;;;;;Tkanina;Polikarbon;;;;;;;;;;;;;;;;Plecki;;;;;;81;;;;;;;;;9;;;;;
